date,enrollment,cumulative,year,month,Year,Month,DayOfWeek,enrollment_cleaned
2010-06-28,18.0,11872.0,2010,6,2010,June,Monday,18.0
2010-06-29,9.0,11881.0,2010,6,2010,June,Tuesday,9.0
2010-06-30,29.0,11910.0,2010,6,2010,June,Wednesday,29.0
2010-07-01,11.0,11921.0,2010,7,2010,July,Thursday,11.0
2010-07-02,5.0,11926.0,2010,7,2010,July,Friday,5.0
2010-07-03,1.0,11927.0,2010,7,2010,July,Saturday,1.0
2010-07-04,4.0,11931.0,2010,7,2010,July,Sunday,4.0
2010-07-05,13.0,11944.0,2010,7,2010,July,Monday,13.0
2010-07-06,25.0,11969.0,2010,7,2010,July,Tuesday,25.0
2010-07-07,15.0,11984.0,2010,7,2010,July,Wednesday,15.0
2010-07-08,44.0,12028.0,2010,7,2010,July,Thursday,44.0
2010-07-09,12.0,12040.0,2010,7,2010,July,Friday,12.0
2010-07-10,2.0,12042.0,2010,7,2010,July,Saturday,2.0
2010-07-11,2.0,12044.0,2010,7,2010,July,Sunday,2.0
2010-07-12,16.0,12060.0,2010,7,2010,July,Monday,16.0
2010-07-13,13.0,12073.0,2010,7,2010,July,Tuesday,13.0
2010-07-14,19.0,12092.0,2010,7,2010,July,Wednesday,19.0
2010-07-15,27.0,12119.0,2010,7,2010,July,Thursday,27.0
2010-07-16,4.0,12123.0,2010,7,2010,July,Friday,4.0
2010-07-17,1.0,12124.0,2010,7,2010,July,Saturday,1.0
2010-07-18,3.0,12127.0,2010,7,2010,July,Sunday,3.0
2010-07-19,12.0,12139.0,2010,7,2010,July,Monday,12.0
2010-07-20,30.0,12169.0,2010,7,2010,July,Tuesday,30.0
2010-07-21,11.0,12180.0,2010,7,2010,July,Wednesday,11.0
2010-07-22,15.0,12195.0,2010,7,2010,July,Thursday,15.0
2010-07-23,8.0,12203.0,2010,7,2010,July,Friday,8.0
2010-07-24,3.0,12206.0,2010,7,2010,July,Saturday,3.0
2010-07-25,3.0,12209.0,2010,7,2010,July,Sunday,3.0
2010-07-26,15.0,12224.0,2010,7,2010,July,Monday,15.0
2010-07-27,22.0,12246.0,2010,7,2010,July,Tuesday,22.0
2010-07-28,17.0,12263.0,2010,7,2010,July,Wednesday,17.0
2010-07-29,5.0,12268.0,2010,7,2010,July,Thursday,5.0
2010-07-30,9.0,12277.0,2010,7,2010,July,Friday,9.0
2010-07-31,0.0,12277.0,2010,7,2010,July,Saturday,0.0
2010-08-01,3.0,12280.0,2010,8,2010,August,Sunday,3.0
2010-08-02,10.0,12290.0,2010,8,2010,August,Monday,10.0
2010-08-03,28.0,12318.0,2010,8,2010,August,Tuesday,28.0
2010-08-04,15.0,12333.0,2010,8,2010,August,Wednesday,15.0
2010-08-05,18.0,12351.0,2010,8,2010,August,Thursday,18.0
2010-08-06,9.0,12360.0,2010,8,2010,August,Friday,9.0
2010-08-07,0.0,12360.0,2010,8,2010,August,Saturday,0.0
2010-08-08,3.0,12363.0,2010,8,2010,August,Sunday,3.0
2010-08-09,14.0,12377.0,2010,8,2010,August,Monday,14.0
2010-08-10,21.0,12398.0,2010,8,2010,August,Tuesday,21.0
2010-08-11,14.0,12412.0,2010,8,2010,August,Wednesday,14.0
2010-08-12,15.0,12427.0,2010,8,2010,August,Thursday,15.0
2010-08-13,5.0,12432.0,2010,8,2010,August,Friday,5.0
2010-08-14,2.0,12434.0,2010,8,2010,August,Saturday,2.0
2010-08-15,1.0,12435.0,2010,8,2010,August,Sunday,1.0
2010-08-16,16.0,12451.0,2010,8,2010,August,Monday,16.0
2010-08-17,32.0,12483.0,2010,8,2010,August,Tuesday,32.0
2010-08-18,14.0,12497.0,2010,8,2010,August,Wednesday,14.0
2010-08-19,13.0,12510.0,2010,8,2010,August,Thursday,13.0
2010-08-20,9.0,12519.0,2010,8,2010,August,Friday,9.0
2010-08-21,0.0,12519.0,2010,8,2010,August,Saturday,0.0
2010-08-22,3.0,12522.0,2010,8,2010,August,Sunday,3.0
2010-08-23,11.0,12533.0,2010,8,2010,August,Monday,11.0
2010-08-24,33.0,12566.0,2010,8,2010,August,Tuesday,33.0
2010-08-25,11.0,12577.0,2010,8,2010,August,Wednesday,11.0
2010-08-26,13.0,12590.0,2010,8,2010,August,Thursday,13.0
2010-08-27,11.0,12601.0,2010,8,2010,August,Friday,11.0
2010-08-28,1.0,12602.0,2010,8,2010,August,Saturday,1.0
2010-08-29,3.0,12605.0,2010,8,2010,August,Sunday,3.0
2010-08-30,15.0,12620.0,2010,8,2010,August,Monday,15.0
2010-08-31,27.0,12647.0,2010,8,2010,August,Tuesday,27.0
2010-09-01,12.0,12659.0,2010,9,2010,September,Wednesday,12.0
2010-09-02,22.0,12681.0,2010,9,2010,September,Thursday,22.0
2010-09-03,6.0,12687.0,2010,9,2010,September,Friday,6.0
2010-09-04,3.0,12690.0,2010,9,2010,September,Saturday,3.0
2010-09-05,4.0,12694.0,2010,9,2010,September,Sunday,4.0
2010-09-06,11.0,12705.0,2010,9,2010,September,Monday,11.0
2010-09-07,25.0,12730.0,2010,9,2010,September,Tuesday,25.0
2010-09-08,12.0,12742.0,2010,9,2010,September,Wednesday,12.0
2010-09-09,1.0,12743.0,2010,9,2010,September,Thursday,1.0
2010-09-10,13.0,12756.0,2010,9,2010,September,Friday,13.0
2010-09-11,1.0,12757.0,2010,9,2010,September,Saturday,1.0
2010-09-12,0.0,12757.0,2010,9,2010,September,Sunday,0.0
2010-09-13,19.0,12776.0,2010,9,2010,September,Monday,19.0
2010-09-14,30.0,12806.0,2010,9,2010,September,Tuesday,30.0
2010-09-15,13.0,12819.0,2010,9,2010,September,Wednesday,13.0
2010-09-16,12.0,12831.0,2010,9,2010,September,Thursday,12.0
2010-09-17,15.0,12846.0,2010,9,2010,September,Friday,15.0
2010-09-18,0.0,12846.0,2010,9,2010,September,Saturday,0.0
2010-09-19,0.0,12846.0,2010,9,2010,September,Sunday,0.0
2010-09-20,26.0,12872.0,2010,9,2010,September,Monday,26.0
2010-09-21,17.0,12889.0,2010,9,2010,September,Tuesday,17.0
2010-09-22,11.0,12900.0,2010,9,2010,September,Wednesday,11.0
2010-09-23,11.0,12911.0,2010,9,2010,September,Thursday,11.0
2010-09-24,11.0,12922.0,2010,9,2010,September,Friday,11.0
2010-09-25,2.0,12924.0,2010,9,2010,September,Saturday,2.0
2010-09-26,5.0,12929.0,2010,9,2010,September,Sunday,5.0
2010-09-27,12.0,12941.0,2010,9,2010,September,Monday,12.0
2010-09-28,34.0,12975.0,2010,9,2010,September,Tuesday,34.0
2010-09-29,17.0,12992.0,2010,9,2010,September,Wednesday,17.0
2010-09-30,32.0,13024.0,2010,9,2010,September,Thursday,32.0
2010-10-01,7.0,13031.0,2010,10,2010,October,Friday,7.0
2010-10-02,4.0,13035.0,2010,10,2010,October,Saturday,4.0
2010-10-03,5.0,13040.0,2010,10,2010,October,Sunday,5.0
2010-10-04,30.0,13070.0,2010,10,2010,October,Monday,30.0
2010-10-05,18.0,13088.0,2010,10,2010,October,Tuesday,18.0
2010-10-06,18.0,13106.0,2010,10,2010,October,Wednesday,18.0
2010-10-07,17.0,13123.0,2010,10,2010,October,Thursday,17.0
2010-10-08,21.0,13144.0,2010,10,2010,October,Friday,21.0
2010-10-09,2.0,13146.0,2010,10,2010,October,Saturday,2.0
2010-10-10,4.0,13150.0,2010,10,2010,October,Sunday,4.0
2010-10-11,27.0,13177.0,2010,10,2010,October,Monday,27.0
2010-10-12,23.0,13200.0,2010,10,2010,October,Tuesday,23.0
2010-10-13,8.0,13208.0,2010,10,2010,October,Wednesday,8.0
2010-10-14,14.0,13222.0,2010,10,2010,October,Thursday,14.0
2010-10-15,7.0,13229.0,2010,10,2010,October,Friday,7.0
2010-10-16,1.0,13230.0,2010,10,2010,October,Saturday,1.0
2010-10-17,1.0,13231.0,2010,10,2010,October,Sunday,1.0
2010-10-18,20.0,13251.0,2010,10,2010,October,Monday,20.0
2010-10-19,31.0,13282.0,2010,10,2010,October,Tuesday,31.0
2010-10-20,18.0,13300.0,2010,10,2010,October,Wednesday,18.0
2010-10-21,14.0,13314.0,2010,10,2010,October,Thursday,14.0
2010-10-22,5.0,13319.0,2010,10,2010,October,Friday,5.0
2010-10-23,1.0,13320.0,2010,10,2010,October,Saturday,1.0
2010-10-24,6.0,13326.0,2010,10,2010,October,Sunday,6.0
2010-10-25,25.0,13351.0,2010,10,2010,October,Monday,25.0
2010-10-26,27.0,13378.0,2010,10,2010,October,Tuesday,27.0
2010-10-27,23.0,13401.0,2010,10,2010,October,Wednesday,23.0
2010-10-28,12.0,13413.0,2010,10,2010,October,Thursday,12.0
2010-10-29,8.0,13421.0,2010,10,2010,October,Friday,8.0
2010-10-30,2.0,13423.0,2010,10,2010,October,Saturday,2.0
2010-10-31,1.0,13424.0,2010,10,2010,October,Sunday,1.0
2010-11-01,19.0,13443.0,2010,11,2010,November,Monday,19.0
2010-11-02,17.0,13460.0,2010,11,2010,November,Tuesday,17.0
2010-11-03,13.0,13473.0,2010,11,2010,November,Wednesday,13.0
2010-11-04,14.0,13487.0,2010,11,2010,November,Thursday,14.0
2010-11-05,5.0,13492.0,2010,11,2010,November,Friday,5.0
2010-11-06,4.0,13496.0,2010,11,2010,November,Saturday,4.0
2010-11-07,0.0,13496.0,2010,11,2010,November,Sunday,0.0
2010-11-08,30.0,13526.0,2010,11,2010,November,Monday,30.0
2010-11-09,15.0,13541.0,2010,11,2010,November,Tuesday,15.0
2010-11-10,7.0,13548.0,2010,11,2010,November,Wednesday,7.0
2010-11-11,11.0,13559.0,2010,11,2010,November,Thursday,11.0
2010-11-12,5.0,13564.0,2010,11,2010,November,Friday,5.0
2010-11-13,4.0,13568.0,2010,11,2010,November,Saturday,4.0
2010-11-14,0.0,13568.0,2010,11,2010,November,Sunday,0.0
2010-11-15,18.0,13586.0,2010,11,2010,November,Monday,18.0
2010-11-16,10.0,13596.0,2010,11,2010,November,Tuesday,10.0
2010-11-17,11.0,13607.0,2010,11,2010,November,Wednesday,11.0
2010-11-18,24.0,13631.0,2010,11,2010,November,Thursday,24.0
2010-11-19,6.0,13637.0,2010,11,2010,November,Friday,6.0
2010-11-20,1.0,13638.0,2010,11,2010,November,Saturday,1.0
2010-11-21,3.0,13641.0,2010,11,2010,November,Sunday,3.0
2010-11-22,18.0,13659.0,2010,11,2010,November,Monday,18.0
2010-11-23,9.0,13668.0,2010,11,2010,November,Tuesday,9.0
2010-11-24,16.0,13684.0,2010,11,2010,November,Wednesday,16.0
2010-11-25,20.0,13704.0,2010,11,2010,November,Thursday,20.0
2010-11-26,10.0,13714.0,2010,11,2010,November,Friday,10.0
2010-11-27,3.0,13717.0,2010,11,2010,November,Saturday,3.0
2010-11-28,2.0,13719.0,2010,11,2010,November,Sunday,2.0
2010-11-29,17.0,13736.0,2010,11,2010,November,Monday,17.0
2010-11-30,13.0,13749.0,2010,11,2010,November,Tuesday,13.0
2010-12-01,22.0,13771.0,2010,12,2010,December,Wednesday,22.0
2010-12-02,11.0,13782.0,2010,12,2010,December,Thursday,11.0
2010-12-03,6.0,13788.0,2010,12,2010,December,Friday,6.0
2010-12-04,0.0,13788.0,2010,12,2010,December,Saturday,0.0
2010-12-05,0.0,13788.0,2010,12,2010,December,Sunday,0.0
2010-12-06,26.0,13814.0,2010,12,2010,December,Monday,26.0
2010-12-07,25.0,13839.0,2010,12,2010,December,Tuesday,25.0
2010-12-08,15.0,13854.0,2010,12,2010,December,Wednesday,15.0
2010-12-09,12.0,13866.0,2010,12,2010,December,Thursday,12.0
2010-12-10,5.0,13871.0,2010,12,2010,December,Friday,5.0
2010-12-11,0.0,13871.0,2010,12,2010,December,Saturday,0.0
2010-12-12,2.0,13873.0,2010,12,2010,December,Sunday,2.0
2010-12-13,12.0,13885.0,2010,12,2010,December,Monday,12.0
2010-12-14,20.0,13905.0,2010,12,2010,December,Tuesday,20.0
2010-12-15,16.0,13921.0,2010,12,2010,December,Wednesday,16.0
2010-12-16,13.0,13934.0,2010,12,2010,December,Thursday,13.0
2010-12-17,7.0,13941.0,2010,12,2010,December,Friday,7.0
2010-12-18,5.0,13946.0,2010,12,2010,December,Saturday,5.0
2010-12-19,0.0,13946.0,2010,12,2010,December,Sunday,0.0
2010-12-20,15.0,13961.0,2010,12,2010,December,Monday,15.0
2010-12-21,7.0,13968.0,2010,12,2010,December,Tuesday,7.0
2010-12-22,12.0,13980.0,2010,12,2010,December,Wednesday,12.0
2010-12-23,4.0,13984.0,2010,12,2010,December,Thursday,4.0
2010-12-24,7.0,13991.0,2010,12,2010,December,Friday,7.0
2010-12-25,0.0,13991.0,2010,12,2010,December,Saturday,0.0
2010-12-26,0.0,13991.0,2010,12,2010,December,Sunday,0.0
2010-12-27,2.0,13993.0,2010,12,2010,December,Monday,2.0
2010-12-28,0.0,13993.0,2010,12,2010,December,Tuesday,0.0
2010-12-29,4.0,13997.0,2010,12,2010,December,Wednesday,4.0
2010-12-30,1.0,13998.0,2010,12,2010,December,Thursday,1.0
2010-12-31,3.0,14001.0,2010,12,2010,December,Friday,3.0
2011-01-01,4.0,14005.0,2011,1,2011,January,Saturday,4.0
2011-01-02,1.0,14006.0,2011,1,2011,January,Sunday,1.0
2011-01-03,4.0,14010.0,2011,1,2011,January,Monday,4.0
2011-01-04,7.0,14017.0,2011,1,2011,January,Tuesday,7.0
2011-01-05,12.0,14029.0,2011,1,2011,January,Wednesday,12.0
2011-01-06,17.0,14046.0,2011,1,2011,January,Thursday,17.0
2011-01-07,9.0,14055.0,2011,1,2011,January,Friday,9.0
2011-01-08,2.0,14057.0,2011,1,2011,January,Saturday,2.0
2011-01-09,4.0,14061.0,2011,1,2011,January,Sunday,4.0
2011-01-10,19.0,14080.0,2011,1,2011,January,Monday,19.0
2011-01-11,25.0,14105.0,2011,1,2011,January,Tuesday,25.0
2011-01-12,18.0,14123.0,2011,1,2011,January,Wednesday,18.0
2011-01-13,13.0,14136.0,2011,1,2011,January,Thursday,13.0
2011-01-14,7.0,14143.0,2011,1,2011,January,Friday,7.0
2011-01-15,4.0,14147.0,2011,1,2011,January,Saturday,4.0
2011-01-16,1.0,14148.0,2011,1,2011,January,Sunday,1.0
2011-01-17,16.0,14164.0,2011,1,2011,January,Monday,16.0
2011-01-18,7.0,14171.0,2011,1,2011,January,Tuesday,7.0
2011-01-19,27.0,14198.0,2011,1,2011,January,Wednesday,27.0
2011-01-20,32.0,14230.0,2011,1,2011,January,Thursday,32.0
2011-01-21,7.0,14237.0,2011,1,2011,January,Friday,7.0
2011-01-22,0.0,14237.0,2011,1,2011,January,Saturday,0.0
2011-01-23,2.0,14239.0,2011,1,2011,January,Sunday,2.0
2011-01-24,25.0,14264.0,2011,1,2011,January,Monday,25.0
2011-01-25,21.0,14285.0,2011,1,2011,January,Tuesday,21.0
2011-01-26,25.0,14310.0,2011,1,2011,January,Wednesday,25.0
2011-01-27,5.0,14315.0,2011,1,2011,January,Thursday,5.0
2011-01-28,3.0,14318.0,2011,1,2011,January,Friday,3.0
2011-01-29,1.0,14319.0,2011,1,2011,January,Saturday,1.0
2011-01-30,0.0,14319.0,2011,1,2011,January,Sunday,0.0
2011-01-31,18.0,14337.0,2011,1,2011,January,Monday,18.0
2011-02-01,20.0,14357.0,2011,2,2011,February,Tuesday,20.0
2011-02-02,28.0,14385.0,2011,2,2011,February,Wednesday,28.0
2011-02-03,25.0,14410.0,2011,2,2011,February,Thursday,25.0
2011-02-04,8.0,14418.0,2011,2,2011,February,Friday,8.0
2011-02-05,3.0,14421.0,2011,2,2011,February,Saturday,3.0
2011-02-06,1.0,14422.0,2011,2,2011,February,Sunday,1.0
2011-02-07,16.0,14438.0,2011,2,2011,February,Monday,16.0
2011-02-08,22.0,14460.0,2011,2,2011,February,Tuesday,22.0
2011-02-09,24.0,14484.0,2011,2,2011,February,Wednesday,24.0
2011-02-10,15.0,14499.0,2011,2,2011,February,Thursday,15.0
2011-02-11,4.0,14503.0,2011,2,2011,February,Friday,4.0
2011-02-12,1.0,14504.0,2011,2,2011,February,Saturday,1.0
2011-02-13,0.0,14504.0,2011,2,2011,February,Sunday,0.0
2011-02-14,13.0,14517.0,2011,2,2011,February,Monday,13.0
2011-02-15,7.0,14524.0,2011,2,2011,February,Tuesday,7.0
2011-02-16,8.0,14532.0,2011,2,2011,February,Wednesday,8.0
2011-02-17,12.0,14544.0,2011,2,2011,February,Thursday,12.0
2011-02-18,7.0,14551.0,2011,2,2011,February,Friday,7.0
2011-02-19,1.0,14552.0,2011,2,2011,February,Saturday,1.0
2011-02-20,2.0,14554.0,2011,2,2011,February,Sunday,2.0
2011-02-21,8.0,14562.0,2011,2,2011,February,Monday,8.0
2011-02-22,7.0,14569.0,2011,2,2011,February,Tuesday,7.0
2011-02-23,2.0,14571.0,2011,2,2011,February,Wednesday,2.0
2011-02-24,8.0,14579.0,2011,2,2011,February,Thursday,8.0
2011-02-25,7.0,14586.0,2011,2,2011,February,Friday,7.0
2011-02-26,0.0,14586.0,2011,2,2011,February,Saturday,0.0
2011-02-27,1.0,14587.0,2011,2,2011,February,Sunday,1.0
2011-02-28,22.0,14609.0,2011,2,2011,February,Monday,22.0
2011-03-01,4.0,14613.0,2011,3,2011,March,Tuesday,4.0
2011-03-02,23.0,14636.0,2011,3,2011,March,Wednesday,23.0
2011-03-03,8.0,14644.0,2011,3,2011,March,Thursday,8.0
2011-03-04,5.0,14649.0,2011,3,2011,March,Friday,5.0
2011-03-05,1.0,14650.0,2011,3,2011,March,Saturday,1.0
2011-03-06,0.0,14650.0,2011,3,2011,March,Sunday,0.0
2011-03-07,12.0,14662.0,2011,3,2011,March,Monday,12.0
2011-03-08,9.0,14671.0,2011,3,2011,March,Tuesday,9.0
2011-03-09,8.0,14679.0,2011,3,2011,March,Wednesday,8.0
2011-03-10,7.0,14686.0,2011,3,2011,March,Thursday,7.0
2011-03-11,14.0,14700.0,2011,3,2011,March,Friday,14.0
2011-03-12,1.0,14701.0,2011,3,2011,March,Saturday,1.0
2011-03-13,2.0,14703.0,2011,3,2011,March,Sunday,2.0
2011-03-14,12.0,14715.0,2011,3,2011,March,Monday,12.0
2011-03-15,11.0,14726.0,2011,3,2011,March,Tuesday,11.0
2011-03-16,14.0,14740.0,2011,3,2011,March,Wednesday,14.0
2011-03-17,5.0,14745.0,2011,3,2011,March,Thursday,5.0
2011-03-18,5.0,14750.0,2011,3,2011,March,Friday,5.0
2011-03-19,1.0,14751.0,2011,3,2011,March,Saturday,1.0
2011-03-20,2.0,14753.0,2011,3,2011,March,Sunday,2.0
2011-03-21,19.0,14772.0,2011,3,2011,March,Monday,19.0
2011-03-22,19.0,14791.0,2011,3,2011,March,Tuesday,19.0
2011-03-23,14.0,14805.0,2011,3,2011,March,Wednesday,14.0
2011-03-24,14.0,14819.0,2011,3,2011,March,Thursday,14.0
2011-03-25,7.0,14826.0,2011,3,2011,March,Friday,7.0
2011-03-26,0.0,14826.0,2011,3,2011,March,Saturday,0.0
2011-03-27,3.0,14829.0,2011,3,2011,March,Sunday,3.0
2011-03-28,6.0,14835.0,2011,3,2011,March,Monday,6.0
2011-03-29,8.0,14843.0,2011,3,2011,March,Tuesday,8.0
2011-03-30,7.0,14850.0,2011,3,2011,March,Wednesday,7.0
2011-03-31,15.0,14865.0,2011,3,2011,March,Thursday,15.0
2011-04-01,3.0,14868.0,2011,4,2011,April,Friday,3.0
2011-04-02,0.0,14868.0,2011,4,2011,April,Saturday,0.0
2011-04-03,0.0,14868.0,2011,4,2011,April,Sunday,0.0
2011-04-04,14.0,14882.0,2011,4,2011,April,Monday,14.0
2011-04-05,9.0,14891.0,2011,4,2011,April,Tuesday,9.0
2011-04-06,13.0,14904.0,2011,4,2011,April,Wednesday,13.0
2011-04-07,14.0,14918.0,2011,4,2011,April,Thursday,14.0
2011-04-08,10.0,14928.0,2011,4,2011,April,Friday,10.0
2011-04-09,0.0,14928.0,2011,4,2011,April,Saturday,0.0
2011-04-10,3.0,14931.0,2011,4,2011,April,Sunday,3.0
2011-04-11,11.0,14942.0,2011,4,2011,April,Monday,11.0
2011-04-12,9.0,14951.0,2011,4,2011,April,Tuesday,9.0
2011-04-13,4.0,14955.0,2011,4,2011,April,Wednesday,4.0
2011-04-14,9.0,14964.0,2011,4,2011,April,Thursday,9.0
2011-04-15,5.0,14969.0,2011,4,2011,April,Friday,5.0
2011-04-16,0.0,14969.0,2011,4,2011,April,Saturday,0.0
2011-04-17,3.0,14972.0,2011,4,2011,April,Sunday,3.0
2011-04-18,12.0,14984.0,2011,4,2011,April,Monday,12.0
2011-04-19,11.0,14995.0,2011,4,2011,April,Tuesday,11.0
2011-04-20,10.0,15005.0,2011,4,2011,April,Wednesday,10.0
2011-04-21,12.0,15017.0,2011,4,2011,April,Thursday,12.0
2011-04-22,3.0,15020.0,2011,4,2011,April,Friday,3.0
2011-04-23,1.0,15021.0,2011,4,2011,April,Saturday,1.0
2011-04-24,0.0,15021.0,2011,4,2011,April,Sunday,0.0
2011-04-25,4.0,15025.0,2011,4,2011,April,Monday,4.0
2011-04-26,0.0,15025.0,2011,4,2011,April,Tuesday,0.0
2011-04-27,9.0,15034.0,2011,4,2011,April,Wednesday,9.0
2011-04-28,10.0,15044.0,2011,4,2011,April,Thursday,10.0
2011-04-29,11.0,15055.0,2011,4,2011,April,Friday,11.0
2011-04-30,0.0,15055.0,2011,4,2011,April,Saturday,0.0
2011-05-01,0.0,15055.0,2011,5,2011,May,Sunday,0.0
2011-05-02,13.0,15068.0,2011,5,2011,May,Monday,13.0
2011-05-03,26.0,15094.0,2011,5,2011,May,Tuesday,26.0
2011-05-04,12.0,15106.0,2011,5,2011,May,Wednesday,12.0
2011-05-05,10.0,15116.0,2011,5,2011,May,Thursday,10.0
2011-05-06,12.0,15128.0,2011,5,2011,May,Friday,12.0
2011-05-07,2.0,15130.0,2011,5,2011,May,Saturday,2.0
2011-05-08,3.0,15133.0,2011,5,2011,May,Sunday,3.0
2011-05-09,10.0,15143.0,2011,5,2011,May,Monday,10.0
2011-05-10,12.0,15155.0,2011,5,2011,May,Tuesday,12.0
2011-05-11,16.0,15171.0,2011,5,2011,May,Wednesday,16.0
2011-05-12,10.0,15181.0,2011,5,2011,May,Thursday,10.0
2011-05-13,5.0,15186.0,2011,5,2011,May,Friday,5.0
2011-05-14,1.0,15187.0,2011,5,2011,May,Saturday,1.0
2011-05-15,2.0,15189.0,2011,5,2011,May,Sunday,2.0
2011-05-16,16.0,15205.0,2011,5,2011,May,Monday,16.0
2011-05-17,10.0,15215.0,2011,5,2011,May,Tuesday,10.0
2011-05-18,16.0,15231.0,2011,5,2011,May,Wednesday,16.0
2011-05-19,13.0,15244.0,2011,5,2011,May,Thursday,13.0
2011-05-20,8.0,15252.0,2011,5,2011,May,Friday,8.0
2011-05-21,2.0,15254.0,2011,5,2011,May,Saturday,2.0
2011-05-22,2.0,15256.0,2011,5,2011,May,Sunday,2.0
2011-05-23,15.0,15271.0,2011,5,2011,May,Monday,15.0
2011-05-24,17.0,15288.0,2011,5,2011,May,Tuesday,17.0
2011-05-25,2.0,15290.0,2011,5,2011,May,Wednesday,2.0
2011-05-26,8.0,15298.0,2011,5,2011,May,Thursday,8.0
2011-05-27,3.0,15301.0,2011,5,2011,May,Friday,3.0
2011-05-28,0.0,15301.0,2011,5,2011,May,Saturday,0.0
2011-05-29,1.0,15302.0,2011,5,2011,May,Sunday,1.0
2011-05-30,13.0,15315.0,2011,5,2011,May,Monday,13.0
2011-05-31,12.0,15327.0,2011,5,2011,May,Tuesday,12.0
2011-06-01,11.0,15338.0,2011,6,2011,June,Wednesday,11.0
2011-06-02,13.0,15351.0,2011,6,2011,June,Thursday,13.0
2011-06-03,6.0,15357.0,2011,6,2011,June,Friday,6.0
2011-06-04,4.0,15361.0,2011,6,2011,June,Saturday,4.0
2011-06-05,2.0,15363.0,2011,6,2011,June,Sunday,2.0
2011-06-06,22.0,15385.0,2011,6,2011,June,Monday,22.0
2011-06-07,34.0,15419.0,2011,6,2011,June,Tuesday,34.0
2011-06-08,15.0,15434.0,2011,6,2011,June,Wednesday,15.0
2011-06-09,27.0,15461.0,2011,6,2011,June,Thursday,27.0
2011-06-10,3.0,15464.0,2011,6,2011,June,Friday,3.0
2011-06-11,3.0,15467.0,2011,6,2011,June,Saturday,3.0
2011-06-12,1.0,15468.0,2011,6,2011,June,Sunday,1.0
2011-06-13,18.0,15486.0,2011,6,2011,June,Monday,18.0
2011-06-14,19.0,15505.0,2011,6,2011,June,Tuesday,19.0
2011-06-15,8.0,15513.0,2011,6,2011,June,Wednesday,8.0
2011-06-16,16.0,15529.0,2011,6,2011,June,Thursday,16.0
2011-06-17,4.0,15533.0,2011,6,2011,June,Friday,4.0
2011-06-18,0.0,15533.0,2011,6,2011,June,Saturday,0.0
2011-06-19,0.0,15533.0,2011,6,2011,June,Sunday,0.0
2011-06-20,15.0,15548.0,2011,6,2011,June,Monday,15.0
2011-06-21,19.0,15567.0,2011,6,2011,June,Tuesday,19.0
2011-06-22,19.0,15586.0,2011,6,2011,June,Wednesday,19.0
2011-06-23,17.0,15603.0,2011,6,2011,June,Thursday,17.0
2011-06-24,4.0,15607.0,2011,6,2011,June,Friday,4.0
2011-06-25,4.0,15611.0,2011,6,2011,June,Saturday,4.0
2011-06-26,4.0,15615.0,2011,6,2011,June,Sunday,4.0
2011-06-27,17.0,15632.0,2011,6,2011,June,Monday,17.0
2011-06-28,21.0,15653.0,2011,6,2011,June,Tuesday,21.0
2011-06-29,17.0,15670.0,2011,6,2011,June,Wednesday,17.0
2011-06-30,13.0,15683.0,2011,6,2011,June,Thursday,13.0
2011-07-01,15.0,15698.0,2011,7,2011,July,Friday,15.0
2011-07-02,1.0,15699.0,2011,7,2011,July,Saturday,1.0
2011-07-03,1.0,15700.0,2011,7,2011,July,Sunday,1.0
2011-07-04,24.0,15724.0,2011,7,2011,July,Monday,24.0
2011-07-05,20.0,15744.0,2011,7,2011,July,Tuesday,20.0
2011-07-06,22.0,15766.0,2011,7,2011,July,Wednesday,22.0
2011-07-07,15.0,15781.0,2011,7,2011,July,Thursday,15.0
2011-07-08,13.0,15794.0,2011,7,2011,July,Friday,13.0
2011-07-09,1.0,15795.0,2011,7,2011,July,Saturday,1.0
2011-07-10,2.0,15797.0,2011,7,2011,July,Sunday,2.0
2011-07-11,23.0,15820.0,2011,7,2011,July,Monday,23.0
2011-07-12,21.0,15841.0,2011,7,2011,July,Tuesday,21.0
2011-07-13,12.0,15853.0,2011,7,2011,July,Wednesday,12.0
2011-07-14,14.0,15867.0,2011,7,2011,July,Thursday,14.0
2011-07-15,6.0,15873.0,2011,7,2011,July,Friday,6.0
2011-07-16,3.0,15876.0,2011,7,2011,July,Saturday,3.0
2011-07-17,0.0,15876.0,2011,7,2011,July,Sunday,0.0
2011-07-18,15.0,15891.0,2011,7,2011,July,Monday,15.0
2011-07-19,27.0,15918.0,2011,7,2011,July,Tuesday,27.0
2011-07-20,17.0,15935.0,2011,7,2011,July,Wednesday,17.0
2011-07-21,12.0,15947.0,2011,7,2011,July,Thursday,12.0
2011-07-22,5.0,15952.0,2011,7,2011,July,Friday,5.0
2011-07-23,3.0,15955.0,2011,7,2011,July,Saturday,3.0
2011-07-24,2.0,15957.0,2011,7,2011,July,Sunday,2.0
2011-07-25,13.0,15970.0,2011,7,2011,July,Monday,13.0
2011-07-26,9.0,15979.0,2011,7,2011,July,Tuesday,9.0
2011-07-27,13.0,15992.0,2011,7,2011,July,Wednesday,13.0
2011-07-28,24.0,16016.0,2011,7,2011,July,Thursday,24.0
2011-07-29,4.0,16020.0,2011,7,2011,July,Friday,4.0
2011-07-30,3.0,16023.0,2011,7,2011,July,Saturday,3.0
